Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
171,2014,Brock Vereen (FA),26,8,0.0,1,1,1,0,0,16,55.7,3.5,0.0%
225,2004,Brock Williams (FA),5,1,0.0,0,0,0,0,0,2,8.3,4.2,0.0%
252,2003,Brock Williams (FA),2,0,0.0,0,0,0,0,0,3,3.0,1.0,0.0%
152,2011,Brodney Pool (FA),25,8,0.5,3,1,0,1,0,12,59.2,4.9,0.0%
101,2010,Brodney Pool (FA),38,12,1.0,11,1,1,1,0,15,104.8,7.0,0.0%
84,2009,Brodney Pool (FA),37,11,1.0,11,4,0,0,0,11,114.4,10.4,0.0%
51,2008,Brodney Pool (FA),50,4,1.0,5,3,1,1,0,12,120.2,10.0,0.0%
136,2007,Brodney Pool (FA),22,6,0.0,2,0,0,0,0,7,40.6,5.8,0.0%
88,2006,Brodney Pool (FA),41,13,1.0,8,1,1,2,0,15,104.6,7.0,0.0%
143,2005,Brodney Pool (FA),19,6,1.0,5,1,0,1,0,13,53.6,4.1,0.0%
313,2002,Bruce Branch (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
286,2010,Bruce Johnson (FA),1,0,0.0,0,0,0,0,0,3,1.5,0.5,0.0%
116,2009,Bruce Johnson (FA),30,7,1.0,8,2,2,0,1,15,90.5,6.0,0.0%
116,2005,Bruce Thornton (FA),36,4,0.0,8,2,0,0,0,10,79.2,7.9,0.0%
300,2004,Bruce Thornton (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
423,2021,Bryan Cook (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
364,2013,Bryan McCann (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
225,2012,Bryan McCann (FA),10,0,1.0,1,0,0,0,0,8,23.0,2.9,0.0%
299,2011,Bryan McCann (FA),0,0,0.0,1,0,0,0,0,12,1.5,0.1,0.0%
194,2010,Bryan McCann (FA),12,0,0.0,1,1,0,0,1,9,33.0,3.7,0.0%
264,2011,Bryant McFadden (FA),3,2,0.0,1,0,0,0,0,7,7.6,1.1,0.0%
37,2010,Bryant McFadden (FA),74,7,2.0,10,2,2,0,0,16,159.9,10.0,0.0%
66,2009,Bryant McFadden (FA),64,5,0.0,15,0,0,1,0,16,128.9,8.1,0.0%
172,2008,Bryant McFadden (FA),18,2,1.0,3,0,0,0,0,6,37.1,6.2,0.0%
144,2007,Bryant McFadden (FA),12,0,0.0,1,1,0,1,1,4,34.5,8.6,0.0%
87,2006,Bryant McFadden (FA),43,7,0.0,12,3,0,1,0,16,106.9,6.7,0.0%
144,2005,Bryant McFadden (FA),17,0,1.0,7,1,1,1,0,11,53.0,4.8,0.0%
194,2002,Bryant Westbrook (FA),6,0,0.0,3,1,0,0,0,5,21.0,4.2,0.0%
182,2021,Bryce Callahan (LAC),25,4,1.0,4,0,0,0,0,11,58.1,5.3,0.1%
131,2020,Bryce Callahan (LAC),36,6,0.0,5,2,0,1,0,10,82.7,8.3,0.1%
90,2018,Bryce Callahan (LAC),39,6,2.0,6,2,0,0,0,13,105.2,8.1,0.1%
169,2017,Bryce Callahan (LAC),20,5,1.0,6,2,1,0,0,12,63.5,5.3,0.1%
187,2016,Bryce Callahan (LAC),30,1,0.0,5,0,0,0,0,11,53.3,4.8,0.1%
182,2015,Bryce Callahan (LAC),20,1,1.0,4,0,0,0,0,9,50.8,5.6,0.1%
495,2021,Bryce Cosby (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
37,2021,Bryce Hall (NYJ),66,13,0.5,16,0,0,0,0,17,145.1,8.5,0.7%
172,2020,Bryce Hall (NYJ),33,3,0.0,3,1,0,0,0,8,63.9,8.0,0.7%
354,2019,Brynden Trawick (FA),1,0,0.0,0,0,0,0,0,6,1.5,0.3,0.0%
348,2018,Brynden Trawick (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
339,2017,Brynden Trawick (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
256,2016,Brynden Trawick (FA),5,4,0.0,1,1,0,0,0,15,17.0,1.1,0.0%
269,2015,Brynden Trawick (FA),5,2,0.0,1,0,0,0,0,16,13.1,0.8,0.0%
307,2014,Brynden Trawick (FA),2,1,0.0,0,0,0,0,0,14,3.8,0.3,0.0%
357,2013,Brynden Trawick (FA),0,0,0.0,0,0,0,0,0,8,0.0,0.0,0.0%
390,2016,Bryson Keeton (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
374,2014,Bubba Ventrone (FA),0,0,0.0,0,0,0,0,0,8,0.0,0.0,0.0%
326,2013,Bubba Ventrone (FA),0,0,0.0,0,0,0,1,0,16,0.0,0.0,0.0%
324,2012,Bubba Ventrone (FA),0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%
316,2011,Bubba Ventrone (FA),0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%
333,2010,Bubba Ventrone (FA),9,1,0.0,0,0,1,1,0,16,0.0,0.0,0.0%
319,2009,Bubba Ventrone (FA),3,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%
312,2008,Bubba Ventrone (FA),0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.0%
308,2007,Bubba Ventrone (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
13,2021,Budda Baker (ARI),63,35,2.0,7,3,0,1,0,17,173.7,10.2,40.1%
1,2020,Budda Baker (ARI),90,28,2.0,6,2,1,0,0,15,204.7,13.6,40.1%
2,2019,Budda Baker (ARI),104,43,0.5,6,0,1,1,0,16,225.2,14.1,40.1%
9,2018,Budda Baker (ARI),77,23,2.0,1,0,1,2,1,14,180.5,12.9,40.1%
86,2017,Budda Baker (ARI),45,13,1.0,7,0,2,1,0,16,111.5,7.0,40.1%
234,2021,Buster Skrine (FA),11,6,0.0,3,1,0,0,0,6,30.6,5.1,0.1%
100,2020,Buster Skrine (FA),52,14,0.0,3,0,1,0,0,12,99.9,8.3,0.1%
131,2019,Buster Skrine (FA),39,8,0.0,5,0,2,0,0,16,82.7,5.2,0.1%
81,2018,Buster Skrine (FA),51,6,0.5,8,0,1,1,0,14,113.2,8.1,0.1%
47,2017,Buster Skrine (FA),56,7,1.0,9,1,2,2,0,15,133.0,8.9,0.1%
130,2016,Buster Skrine (FA),39,8,1.0,6,1,0,0,0,15,85.3,5.7,0.1%
121,2015,Buster Skrine (FA),44,10,0.0,7,1,0,0,0,16,94.3,5.9,0.1%
42,2014,Buster Skrine (FA),55,11,0.0,18,4,0,0,0,16,138.0,8.6,0.1%
64,2013,Buster Skrine (FA),54,9,1.0,17,1,0,0,0,16,127.5,8.0,0.1%
54,2012,Buster Skrine (FA),65,8,0.0,10,0,0,1,0,16,130.1,8.1,0.1%
230,2011,Buster Skrine (FA),7,2,0.0,2,1,0,0,0,16,20.1,1.3,0.1%
113,2021,Byron Jones (MIA),47,11,0.0,10,0,1,0,0,15,98.1,6.5,0.8%
159,2020,Byron Jones (MIA),28,9,0.0,4,2,1,0,0,14,69.0,4.9,0.8%
154,2019,Byron Jones (MIA),35,9,0.0,6,0,1,0,0,15,72.4,4.8,0.8%
76,2018,Byron Jones (MIA),54,11,0.0,14,0,0,0,0,16,115.4,7.2,0.8%
66,2017,Byron Jones (MIA),48,23,0.0,5,1,1,0,1,16,122.1,7.6,0.8%
22,2016,Byron Jones (MIA),67,14,0.0,10,1,1,0,0,16,142.8,8.9,0.8%
102,2015,Byron Jones (MIA),47,18,0.0,9,0,0,0,0,16,102.8,6.4,0.8%
126,2017,Byron Maxwell (FA),39,7,0.0,7,1,2,0,0,9,87.4,9.7,0.0%
54,2016,Byron Maxwell (FA),43,10,0.0,15,2,4,0,0,14,123.3,8.8,0.0%
50,2015,Byron Maxwell (FA),53,11,0.0,10,2,2,1,0,14,125.0,8.9,0.0%
112,2014,Byron Maxwell (FA),35,4,0.0,12,2,1,1,0,13,91.6,7.0,0.0%
136,2013,Byron Maxwell (FA),22,3,0.0,12,4,1,1,0,16,83.9,5.2,0.0%
243,2012,Byron Maxwell (FA),6,0,0.0,2,0,0,1,0,9,16.0,1.8,0.0%
350,2011,Byron Maxwell (FA),0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.0%
44,2021,Byron Murphy Jr. (ARI),49,15,0.5,12,4,1,1,1,16,139.1,8.7,6.2%
94,2020,Byron Murphy Jr. (ARI),40,11,2.0,8,0,0,2,0,15,104.0,6.9,6.2%
35,2019,Byron Murphy Jr. (ARI),66,12,0.0,10,1,0,0,0,16,135.8,8.5,6.2%
224,2011,Byron Westbrook (FA),9,2,0.0,3,0,1,0,0,10,23.6,2.4,0.0%
245,2010,Byron Westbrook (FA),4,1,0.0,0,0,0,1,0,11,10.8,1.0,0.0%
264,2009,Byron Westbrook (FA),2,0,0.0,1,0,0,0,0,8,4.5,0.6,0.0%
289,2011,C.C. Brown (FA),1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%
154,2010,C.C. Brown (FA),32,8,0.0,4,0,1,0,0,13,64.2,4.9,0.0%
104,2009,C.C. Brown (FA),49,10,0.0,3,0,2,0,0,14,101.1,7.2,0.0%
55,2007,C.C. Brown (FA),36,10,0.0,5,1,1,1,0,9,82.2,9.1,0.0%
52,2006,C.C. Brown (FA),65,10,1.0,5,1,1,1,0,15,129.9,8.7,0.0%
75,2005,C.C. Brown (FA),52,26,0.0,2,1,0,0,0,14,108.4,7.7,0.0%
99,2021,C.J. Gardner-Johnson (PHI),32,14,2.0,7,3,0,0,0,12,102.4,8.5,2.3%
53,2020,C.J. Gardner-Johnson (PHI),51,14,1.0,13,1,0,0,0,15,128.4,8.6,2.3%
122,2019,C.J. Gardner-Johnson (PHI),31,8,0.0,8,1,0,1,0,16,86.1,5.4,2.3%
587,2021,C.J. Goodwin (DAL),0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%
365,2020,C.J. Goodwin (DAL),0,1,0.0,0,0,0,0,0,16,0.8,0.1,0.0%
336,2019,C.J. Goodwin (DAL),2,0,0.0,0,0,0,0,0,16,3.0,0.2,0.0%
383,2018,C.J. Goodwin (DAL),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
293,2017,C.J. Goodwin (DAL),5,0,0.0,0,0,0,0,0,14,7.5,0.5,0.0%
264,2016,C.J. Goodwin (DAL),6,1,0.0,2,0,0,0,0,14,12.8,0.9,0.0%
254,2021,C.J. Moore (FA),8,6,0.0,1,1,0,0,0,12,23.1,1.9,36.0%
362,2020,C.J. Moore (FA),0,1,0.0,0,0,0,0,0,12,0.8,0.1,36.0%
352,2019,C.J. Moore (FA),1,0,0.0,0,0,0,0,0,16,1.5,0.1,36.0%
439,2019,C.J. Reavis (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
372,2018,C.J. Reavis (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
328,2017,C.J. Smith (FA),1,0,0.0,0,0,0,0,0,3,1.5,0.5,0.0%
395,2016,C.J. Smith (FA),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
261,2014,C.J. Spillman (FA),6,2,0.0,0,0,0,1,0,16,14.6,0.9,0.0%
252,2013,C.J. Spillman (FA),7,3,0.0,0,0,0,0,0,16,12.9,0.8,0.0%
269,2012,C.J. Spillman (FA),3,0,0.0,0,0,0,1,0,16,8.5,0.5,0.0%
266,2011,C.J. Spillman (FA),3,0,0.0,0,0,0,0,0,16,7.0,0.4,0.0%
326,2010,C.J. Spillman (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
246,2009,C.J. Spillman (FA),6,2,0.0,0,0,0,0,0,5,10.6,2.1,0.0%
303,2009,C.J. Wallace (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
306,2008,C.J. Wallace (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
293,2007,C.J. Wallace (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
304,2014,C.J. Wilson (FA),3,0,0.0,0,0,0,0,0,2,4.5,2.3,0.0%
368,2013,C.J. Wilson (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
234,2010,C.J. Wilson (FA),5,3,0.0,0,0,0,1,0,5,13.8,2.8,0.0%
242,2009,C.J. Wilson (FA),5,0,0.0,3,0,0,0,0,5,12.0,2.4,0.0%
246,2008,C.J. Wilson (FA),2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.0%
175,2021,Caden Sterns (DEN),19,5,2.0,5,2,0,0,0,13,62.9,4.8,0.1%
318,2021,Caleb Farley (TEN),4,0,0.0,1,0,0,0,0,4,7.5,1.9,1.0%
251,2005,Calvin Branch (FA),2,0,0.0,0,0,0,0,0,3,3.0,1.0,0.0%
190,2008,Calvin Lowry (FA),10,7,0.0,2,0,0,0,0,4,23.4,5.9,0.0%
133,2007,Calvin Lowry (FA),21,3,0.0,5,0,0,0,0,8,41.4,5.2,0.0%
243,2006,Calvin Lowry (FA),0,1,0.0,2,0,0,0,0,9,3.8,0.4,0.0%
346,2017,Calvin Pryor (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,5.0%
96,2016,Calvin Pryor (FA),43,17,0.0,6,0,1,0,0,15,100.4,6.7,5.0%
64,2015,Calvin Pryor (FA),50,19,0.0,6,2,1,0,0,13,117.4,9.0,5.0%
148,2014,Calvin Pryor (FA),30,25,0.5,2,0,0,0,0,16,71.6,4.5,5.0%
290,2021,Cam Lewis (BUF),2,3,0.0,1,0,1,0,0,5,13.3,2.7,0.0%
304,2020,Cam Lewis (BUF),5,2,0.0,0,0,0,0,0,5,9.0,1.8,0.0%
294,2006,Cam Newton (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
310,2005,Cam Newton (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
119,2021,Cameron Dantzler Sr. (MIN),44,8,0.0,8,1,1,0,0,12,93.3,7.8,0.6%
110,2020,Cameron Dantzler Sr. (MIN),36,10,0.0,4,2,1,1,0,11,93.1,8.5,0.6%
83,2021,Cameron Sutton (PIT),44,8,0.0,8,2,1,0,0,16,108.3,6.8,0.3%
134,2020,Cameron Sutton (PIT),26,3,1.0,8,1,3,1,0,16,80.9,5.1,0.3%
205,2019,Cameron Sutton (PIT),13,3,1.0,5,1,0,0,0,16,43.4,2.7,0.3%
216,2018,Cameron Sutton (PIT),18,1,0.0,3,1,0,0,0,15,37.3,2.5,0.3%
286,2017,Cameron Sutton (PIT),4,1,0.0,1,0,0,0,0,5,8.3,1.7,0.3%
291,2008,Cameron Worrell (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
117,2007,Cameron Worrell (FA),28,8,0.0,0,0,0,0,0,7,48.1,6.9,0.0%
184,2006,Cameron Worrell (FA),6,1,1.0,0,0,1,2,0,12,25.8,2.2,0.0%
203,2004,Cameron Worrell (FA),7,0,1.0,0,0,1,0,0,9,21.0,2.3,0.0%
258,2003,Cameron Worrell (FA),1,0,0.0,0,0,0,0,0,6,1.5,0.3,0.0%
199,2021,Camryn Bynum (MIN),16,8,1.0,3,1,0,0,0,7,46.1,6.6,0.7%
99,2018,Captain Munnerlyn (FA),38,9,2.0,9,1,0,1,0,16,102.0,6.4,0.0%
167,2017,Captain Munnerlyn (FA),24,5,2.0,4,0,0,0,0,14,63.9,4.6,0.0%
134,2016,Captain Munnerlyn (FA),38,17,0.0,3,0,1,0,0,15,83.6,5.6,0.0%
44,2015,Captain Munnerlyn (FA),51,4,1.0,4,2,1,2,1,16,127.7,8.0,0.0%
83,2014,Captain Munnerlyn (FA),51,10,0.0,5,2,0,1,0,16,110.9,6.9,0.0%
17,2013,Captain Munnerlyn (FA),48,26,3.5,12,2,1,1,2,16,163.9,10.2,0.0%
75,2012,Captain Munnerlyn (FA),46,13,0.0,9,2,0,0,2,16,114.6,7.2,0.0%
104,2011,Captain Munnerlyn (FA),36,15,2.0,5,0,1,1,0,14,96.5,6.9,0.0%
104,2010,Captain Munnerlyn (FA),41,4,0.0,12,3,0,0,1,16,103.7,6.5,0.0%
144,2009,Captain Munnerlyn (FA),37,4,0.0,1,0,1,1,0,15,68.2,4.5,0.0%
305,2003,Carey Scott (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
377,2015,Cariel Brooks (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
501,2021,Carlins Platel (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
167,2014,Carlos Rogers (FA),26,9,0.0,1,0,1,0,0,7,59.0,8.4,0.0%
134,2013,Carlos Rogers (FA),39,8,0.0,8,2,0,0,0,16,86.7,5.4,0.0%
68,2012,Carlos Rogers (FA),50,6,1.0,6,1,0,3,1,16,120.7,7.5,0.0%
50,2011,Carlos Rogers (FA),40,3,0.0,18,6,0,0,1,16,130.4,8.2,0.0%
100,2010,Carlos Rogers (FA),43,11,0.0,12,2,1,0,0,12,104.9,8.7,0.0%
131,2009,Carlos Rogers (FA),36,3,0.0,12,0,0,1,0,16,80.9,5.1,0.0%
40,2008,Carlos Rogers (FA),49,7,0.0,24,2,0,1,0,16,131.5,8.2,0.0%
119,2007,Carlos Rogers (FA),15,5,0.0,7,1,0,0,1,7,47.9,6.8,0.0%
38,2006,Carlos Rogers (FA),66,12,0.0,17,1,1,0,0,15,142.8,9.5,0.0%
102,2005,Carlos Rogers (FA),39,4,0.0,4,2,2,0,0,12,85.7,7.1,0.0%
135,2021,Carlton Davis III (TB),32,6,0.0,11,1,0,1,0,10,83.3,8.3,3.4%
34,2020,Carlton Davis III (TB),52,16,0.0,18,4,0,0,0,14,144.8,10.3,3.4%
39,2019,Carlton Davis III (TB),53,6,0.0,19,1,1,1,0,14,133.2,9.5,3.4%
154,2018,Carlton Davis III (TB),35,4,0.0,4,0,1,1,0,13,72.1,5.5,3.4%
352,2014,Carrington Byndom (FA),1,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
320,2010,Cary Harris (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
228,2009,Cary Harris (FA),1,1,0.0,2,2,0,0,0,4,15.3,3.8,0.0%
134,2015,Cary Williams (FA),30,16,1.0,4,0,1,1,1,10,83.8,8.4,0.0%
78,2014,Cary Williams (FA),54,4,0.0,9,2,0,0,0,16,112.5,7.0,0.0%
50,2013,Cary Williams (FA),55,10,1.0,12,3,0,1,0,16,133.7,8.4,0.0%
19,2012,Cary Williams (FA),67,8,1.0,17,4,0,0,1,16,167.3,10.5,0.0%
38,2011,Cary Williams (FA),61,17,0.0,18,0,2,0,0,16,142.1,8.9,0.0%
346,2010,Cary Williams (FA),0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.0%
243,2009,Cary Williams (FA),5,3,0.0,1,0,0,0,0,9,11.3,1.3,0.0%
331,2008,Cary Williams (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
124,2021,Casey Hayward Jr. (ATL),39,7,0.0,9,1,0,0,0,17,90.0,5.3,0.3%
147,2020,Casey Hayward Jr. (ATL),36,5,0.0,8,1,0,0,0,14,75.0,5.4,0.3%
163,2019,Casey Hayward Jr. (ATL),28,4,0.0,8,2,0,0,0,16,67.1,4.2,0.3%
136,2018,Casey Hayward Jr. (ATL),41,5,0.0,8,0,0,0,0,16,79.9,5.0,0.3%
60,2017,Casey Hayward Jr. (ATL),33,7,0.0,22,4,1,2,0,16,125.0,7.8,0.3%
12,2016,Casey Hayward Jr. (ATL),50,7,0.0,20,7,0,0,1,16,153.9,9.6,0.3%
93,2015,Casey Hayward Jr. (ATL),55,8,0.0,7,0,0,0,0,16,106.8,6.7,0.3%
102,2014,Casey Hayward Jr. (ATL),28,8,0.0,7,3,0,2,2,16,98.7,6.2,0.3%
261,2013,Casey Hayward Jr. (ATL),5,3,0.0,0,0,0,0,0,3,9.8,3.3,0.3%
58,2012,Casey Hayward Jr. (ATL),35,13,0.0,20,6,1,0,0,16,129.1,8.1,0.3%
309,2015,Cassius Vaughn (FA),1,0,0.0,1,0,0,0,0,2,3.0,1.5,0.0%
185,2014,Cassius Vaughn (FA),15,2,0.0,5,2,0,1,0,13,48.1,3.7,0.0%
160,2013,Cassius Vaughn (FA),25,3,0.0,6,3,0,1,0,16,67.9,4.2,0.0%
73,2012,Cassius Vaughn (FA),58,8,0.0,9,1,0,0,1,16,117.7,7.4,0.0%
180,2011,Cassius Vaughn (FA),15,4,0.0,4,1,0,1,1,9,49.1,5.5,0.0%
240,2010,Cassius Vaughn (FA),3,0,0.0,0,0,0,2,0,13,12.5,1.0,0.0%
157,2012,Cedric Griffin (FA),25,8,0.0,5,0,1,0,0,8,57.6,7.2,0.0%
60,2011,Cedric Griffin (FA),55,12,0.0,9,1,3,0,0,15,125.0,8.3,0.0%
231,2010,Cedric Griffin (FA),7,1,0.0,1,0,0,0,0,2,15.3,7.7,0.0%
34,2009,Cedric Griffin (FA),60,13,0.0,6,4,3,0,0,16,148.5,9.3,0.0%
39,2008,Cedric Griffin (FA),58,9,0.0,12,1,3,0,0,12,131.6,11.0,0.0%
62,2007,Cedric Griffin (FA),37,5,0.0,3,0,1,1,1,8,77.9,9.7,0.0%
108,2006,Cedric Griffin (FA),34,4,0.0,10,2,1,1,0,13,87.2,6.7,0.0%
235,2002,Chad Cota (FA),4,0,0.0,0,0,0,0,0,6,6.0,1.0,0.0%
298,2008,Chad Nkang (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
286,2007,Chad Nkang (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
278,2006,Chad Scott (FA),33,8,0.0,4,2,0,0,0,13,0.0,0.0,0.0%
282,2005,Chad Scott (FA),5,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
274,2004,Chad Scott (FA),27,2,0.0,7,1,0,0,0,7,0.0,0.0,0.0%
282,2003,Chad Scott (FA),44,12,0.0,9,3,1,0,1,12,0.0,0.0,0.0%
292,2002,Chad Scott (FA),64,17,0.0,16,2,0,0,1,15,0.0,0.0,0.0%
309,2010,Chad Simpson (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
307,2009,Chad Simpson (FA),0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.0%
307,2008,Chad Simpson (FA),0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.0%
152,2006,Chad Williams (FA),22,2,2.5,1,1,0,0,0,13,51.1,3.9,0.0%
117,2005,Chad Williams (FA),33,5,1.5,4,1,2,0,0,16,78.5,4.9,0.0%
105,2004,Chad Williams (FA),24,4,2.0,7,3,0,0,1,13,86.1,6.6,0.0%
117,2003,Chad Williams (FA),20,4,1.0,6,1,2,2,1,14,80.6,5.8,0.0%
125,2002,Chad Williams (FA),29,3,0.0,7,3,0,1,1,13,83.8,6.4,0.0%
214,2013,Champ Bailey (FA),12,2,0.0,3,0,0,0,0,5,24.1,4.8,0.0%
62,2012,Champ Bailey (FA),61,5,0.0,8,2,0,0,0,16,125.0,7.8,0.0%
120,2011,Champ Bailey (FA),35,4,0.0,10,2,1,0,0,13,87.2,6.7,0.0%
97,2010,Champ Bailey (FA),41,4,1.0,13,2,0,0,0,15,105.7,7.0,0.0%
32,2009,Champ Bailey (FA),62,10,0.0,15,3,1,0,0,16,149.5,9.3,0.0%
100,2008,Champ Bailey (FA),36,5,1.0,3,1,2,0,0,9,86.8,9.6,0.0%
13,2007,Champ Bailey (FA),66,13,0.0,14,3,0,0,0,15,145.0,9.7,0.0%
2,2006,Champ Bailey (FA),74,12,0.0,21,10,0,1,1,16,211.7,13.2,0.0%
6,2005,Champ Bailey (FA),60,6,0.0,23,8,1,0,2,14,187.7,13.4,0.0%
26,2004,Champ Bailey (FA),68,13,0.0,12,3,0,0,0,16,162.5,10.2,0.0%
38,2003,Champ Bailey (FA),67,4,0.0,9,2,1,2,0,16,151.6,9.5,0.0%
33,2002,Champ Bailey (FA),62,6,0.0,24,3,0,0,0,16,153.8,9.6,0.0%
284,2014,Chance Casey (FA),4,1,0.0,1,0,0,0,0,2,8.3,4.2,0.0%
319,2013,Chance Casey (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
349,2014,Chandler Fenner (FA),0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%
162,2021,Chandon Sullivan (MIN),24,6,0.0,4,3,0,0,0,17,66.8,3.9,0.1%
153,2020,Chandon Sullivan (MIN),31,9,0.0,6,1,0,0,1,16,73.6,4.6,0.1%
178,2019,Chandon Sullivan (MIN),26,2,0.0,6,1,1,0,0,16,58.6,3.7,0.1%
285,2018,Chandon Sullivan (MIN),7,0,0.0,0,0,0,0,0,5,10.5,2.1,0.1%
226,2015,Charles Gaines (FA),15,0,0.0,2,0,1,0,0,6,29.5,4.9,0.0%
246,2015,Charles Godfrey (FA),10,2,0.0,1,0,1,0,0,8,22.1,2.8,0.0%
241,2014,Charles Godfrey (FA),13,4,0.0,0,0,0,0,0,12,22.6,1.9,0.0%
227,2013,Charles Godfrey (FA),8,2,1.0,2,0,0,0,0,2,20.5,10.3,0.0%
69,2012,Charles Godfrey (FA),45,25,0.0,6,2,0,1,1,15,120.7,8.0,0.0%
45,2011,Charles Godfrey (FA),62,18,1.0,7,2,1,0,0,14,135.3,9.7,0.0%
34,2010,Charles Godfrey (FA),69,14,0.0,8,5,1,0,0,16,162.6,10.2,0.0%
119,2009,Charles Godfrey (FA),34,9,0.0,5,1,4,0,0,12,88.9,7.4,0.0%
58,2008,Charles Godfrey (FA),50,9,1.0,5,1,1,2,0,16,115.6,7.2,0.0%
194,2008,Charles Gordon (FA),7,0,0.0,2,0,1,0,0,5,22.5,4.5,0.0%
201,2007,Charles Gordon (FA),2,1,0.0,1,1,0,0,0,6,10.3,1.7,0.0%
210,2006,Charles Gordon (FA),9,0,0.0,0,0,0,0,0,5,13.5,2.7,0.0%
354,2016,Charles James (FA),11,3,0.0,1,0,0,0,0,13,0.0,0.0,0.0%
359,2015,Charles James (FA),7,7,0.0,1,0,0,0,0,9,0.0,0.0,0.0%
316,2013,Charles James (FA),0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%
366,2012,Charles Mitchell (FA),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
104,2015,Charles Tillman (FA),36,19,0.0,7,2,2,1,0,12,100.9,8.4,0.1%
265,2014,Charles Tillman (FA),8,0,0.0,1,0,0,0,0,2,13.5,6.8,0.1%
115,2013,Charles Tillman (FA),33,9,0.0,6,3,3,0,0,8,97.4,12.2,0.1%
1,2012,Charles Tillman (FA),75,12,0.0,16,3,10,2,3,16,229.3,14.3,0.1%
1,2011,Charles Tillman (FA),83,17,1.0,12,3,4,2,2,16,223.2,14.0,0.1%
13,2010,Charles Tillman (FA),71,11,0.0,14,5,3,2,0,16,183.5,11.5,0.1%
14,2009,Charles Tillman (FA),66,13,0.0,7,2,6,1,1,15,171.1,11.4,0.1%
4,2008,Charles Tillman (FA),81,12,0.0,17,3,4,0,1,15,195.8,13.1,0.1%
8,2007,Charles Tillman (FA),67,9,0.0,13,3,4,0,0,15,158.0,10.5,0.1%
13,2006,Charles Tillman (FA),69,12,0.0,14,5,1,1,1,14,172.7,12.3,0.1%
2,2005,Charles Tillman (FA),85,11,1.0,16,5,4,0,1,15,211.2,14.1,0.1%
131,2004,Charles Tillman (FA),32,7,0.0,5,0,1,0,0,8,67.4,8.4,0.1%
21,2003,Charles Tillman (FA),74,7,1.0,12,4,1,0,0,16,167.4,10.5,0.1%
571,2021,Charles Washington (ARI),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
